s_name,aumdate,aumtotal,classification,schemecode
Aditya Birla SL CRISIL IBX 60:40 SDL + AAA PSU Apr 2026 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,49.8,Debt : Banking & PSU,47220
PGIM India Overnight Fund-Reg(G),2025-06-30T00:00:00.000Z,49.69,Debt : Overnight,24529
Shriram Aggressive Hybrid Fund-Reg(G),2025-06-30T00:00:00.000Z,49.61,Hybrid : Equity Oriented,24794
SBI FMP-1-3668D-Reg(G),2025-06-30T00:00:00.000Z,49.36,Debt : FTP/FMP,43205
HDFC NIFTY SDL Plus G-Sec Jun 2027 40:60 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,48.86,Debt : Medium Duration,47769
Invesco India - Invesco Global Equity Income FoF-Reg(G),2025-06-30T00:00:00.000Z,48.54,FoFs : Overseas,24405
Tata BSE Quality Index Fund-Reg(G),2025-06-30T00:00:00.000Z,48.4,Equity : Index Funds,49736
SBI Nifty IT Index Fund-Reg(G),2025-06-30T00:00:00.000Z,48.18,Equity : Index Funds,49105
Groww Aggressive Hybrid Fund-Reg(G),2025-06-30T00:00:00.000Z,48.17,Hybrid : Equity Oriented,41853
Motilal Oswal Asset Allocation Passive FoF-Conservative-Reg(G),2025-06-30T00:00:00.000Z,48.08,FoFs : Domestic,45346
HSBC Medium to Long Duration Fund Fund(G),2025-06-30T00:00:00.000Z,48.06,Debt : Medium to Long Duration,1432
Aditya Birla SL Nifty 200 Momentum 30 ETF,2025-06-30T00:00:00.000Z,47.9,Equity : ETFs,46120
Mirae Asset Nifty500 Multicap 50:25:25 ETF,2025-06-30T00:00:00.000Z,47.86,Equity : ETFs,49071
Mirae Asset Banking and PSU Fund-Reg(G),2025-06-30T00:00:00.000Z,47.8,Debt : Banking & PSU,45003
Mirae Asset Global Electric & Autonomous Vehicles Equity Passive FOF-Reg(G),2025-06-30T00:00:00.000Z,47.43,FoFs : Overseas,46002
SBI FMP-48-1458D-Reg(G),2025-06-30T00:00:00.000Z,46.87,Debt : FTP/FMP,45739
PGIM India Global Select Real Estate Securities FoF-Reg(G),2025-06-30T00:00:00.000Z,46.8,FoFs : Overseas,46019
Invesco India Nifty G-sec Sep 2032 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,46.72,Debt : Long Duration,47756
ITI Arbitrage Fund-Reg(G),2025-06-30T00:00:00.000Z,46.27,Hybrid : Arbitrage,44126
Kotak CRISIL-IBX AAA Bond Financial Services Index - Dec 2026 Fund-Reg(G),2025-06-30T00:00:00.000Z,45.66,Debt : Short Duration,49471
Aditya Birla SL CRISIL Broad Based Gilt ETF,2025-06-30T00:00:00.000Z,45.32,Debt : ETFs,48976
Axis CRISIL-IBX AAA Bond NBFC-HFC - Jun 2027 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,45.14,Debt : Short Duration,49126
UTI FTIF-XXXV-III(1176D)(G),2025-06-30T00:00:00.000Z,44.46,Debt : FTP/FMP,47531
Mirae Asset Corp Bond Fund-Reg(G),2025-06-30T00:00:00.000Z,44.35,Debt : Corporate Bond,45356
Mirae Asset Nifty 100 Low Volatility 30 ETF,2025-06-30T00:00:00.000Z,43.8,Equity : ETFs,46810
Mirae Asset Nifty Total Market Index Fund-Reg(G),2025-06-30T00:00:00.000Z,43.68,Equity : Index Funds,49226
Aditya Birla SL CRISIL Liquid Overnight ETF,2025-06-30T00:00:00.000Z,43.6,Debt : Overnight,47722
SBI BSE PSU Bank Index Fund-Reg(G),2025-06-30T00:00:00.000Z,43.45,Equity : Index Funds,49726
Bank of India Arbitrage Fund-Reg(G),2025-06-30T00:00:00.000Z,43.43,Hybrid : Arbitrage,39384
Sundaram Medium Duration Fund(G),2025-06-30T00:00:00.000Z,43.26,Debt : Medium Duration,2936
Mirae Asset Nifty PSU Bank ETF,2025-06-30T00:00:00.000Z,43.13,Equity : ETFs,49099
Groww Nifty India Railways PSU Index Fund-Reg(G),2025-06-30T00:00:00.000Z,42.96,Equity : Index Funds,49495
Samco Overnight Fund-Reg(G),2025-06-30T00:00:00.000Z,42.53,Debt : Overnight,46969
HSBC Aggressive Hybrid Active FOF-Reg(G),2025-06-30T00:00:00.000Z,42.23,FoFs : Domestic,28307
Angel One Nifty Total Market Index Fund-Reg(G),2025-06-30T00:00:00.000Z,42.16,Equity : Index Funds,49647
DSP Nifty IT ETF,2025-06-30T00:00:00.000Z,41.79,Equity : ETFs,47390
Nippon India ETF Nifty 50 Shariah BeES,2025-06-30T00:00:00.000Z,41.33,Equity : ETFs,7599
Bandhan Nifty Total Market Index Fund-Reg(G),2025-06-30T00:00:00.000Z,40.97,Equity : Index Funds,48651
ICICI Pru LT Wealth Enhancement Fund(G),2025-06-30T00:00:00.000Z,40.95,Equity : Tax Saving (ELSS),38299
SBI Nifty 1D Rate Liquid ETF(IDCW),2025-06-30T00:00:00.000Z,40.65,Debt : ETFs,48244
Motilal Oswal Infrastructure Fund-Reg(G),2025-06-30T00:00:00.000Z,40.07,Equity : Sectoral - Infrastructure,49811
Motilal Oswal BSE 1000 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,40.05,Equity : Index Funds,49898
Motilal Oswal Services Fund-Reg(G),2025-06-30T00:00:00.000Z,40.03,Equity : Thematic,49929
UTI Medium Duration Fund-Reg(G),2025-06-30T00:00:00.000Z,40.01,Debt : Medium Duration,31387
Nippon India BSE Sensex Next 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,39.88,Equity : Index Funds,49930
ITI Dynamic Bond Fund-Reg(G),2025-06-30T00:00:00.000Z,39.32,Debt : Dynamic Bond,45597
HDFC Nifty 1D Rate Liquid ETF(G),2025-06-30T00:00:00.000Z,39.06,Debt : ETFs,46470
TRUSTMF Corporate Bond Fund-Reg(G),2025-06-30T00:00:00.000Z,38.52,Debt : Corporate Bond,47440
SBI FMP-54-1842D-Reg(G),2025-06-30T00:00:00.000Z,38.26,Debt : FTP/FMP,46004
Sundaram LT Micro Cap Tax Adv Fund-Sr VI-Reg(G),2025-06-30T00:00:00.000Z,38.17,Equity : Tax Saving (ELSS),37867
Aditya Birla SL Financial Planning FOF Moderate Plan(G),2025-06-30T00:00:00.000Z,38.05,FoFs : Domestic,8299
Motilal Oswal 5 Year G-Sec FoF-Reg(G),2025-06-30T00:00:00.000Z,37.98,FoFs : Domestic,45925
HDFC NIFTY50 Value 20 ETF,2025-06-30T00:00:00.000Z,37.78,Equity : ETFs,46890
Sundaram LT Micro Cap Tax Adv Fund-Sr IV-Reg(G),2025-06-30T00:00:00.000Z,37.74,Equity : Tax Saving (ELSS),36380
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),2025-06-30T00:00:00.000Z,37.68,Debt : Short Duration,48658
Baroda BNP Paribas Aqua FoF-Reg(G),2025-06-30T00:00:00.000Z,37.56,FoFs : Overseas,45484
Aditya Birla SL Nifty Healthcare ETF,2025-06-30T00:00:00.000Z,37.09,Equity : ETFs,45695
Axis CRISIL IBX 50:50 Gilt Plus SDL Sep 2027 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,37.03,Debt : Medium to Long Duration,47621
Quantum Multi Asset Allocation Fund-Reg(G),2025-06-30T00:00:00.000Z,36.65,Hybrid : Multi Asset Allocation,48217
Bajaj Finserv Gilt Fund-Reg(G),2025-06-30T00:00:00.000Z,36.55,Debt : Gilt,48966
Mirae Asset Long Duration Fund-Reg(G),2025-06-30T00:00:00.000Z,36.38,Debt : Long Duration,49233
Angel One Nifty 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,36.15,Equity : Index Funds,49842
ITI Banking & PSU Debt Fund-Reg(G),2025-06-30T00:00:00.000Z,35.91,Debt : Banking & PSU,44398
Kotak NIFTY MNC ETF,2025-06-30T00:00:00.000Z,35.81,Equity : ETFs,45729
SBI FMP-6-3668D-Reg(G),2025-06-30T00:00:00.000Z,35.7,Debt : FTP/FMP,43566
Aditya Birla SL BSE India Infrastructure Index Fund-Reg(G),2025-06-30T00:00:00.000Z,35.17,Equity : Sectoral - Infrastructure,49355
Kotak FMP-305-1200D(G),2025-06-30T00:00:00.000Z,35.1,Debt : FTP/FMP,47432
Aditya Birla SL Nifty SDL Sep 2025 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,35.06,Debt : Medium Duration,46892
Sundaram LT Tax Adv Fund-Sr III-Reg(G),2025-06-30T00:00:00.000Z,35.0,Equity : Tax Saving (ELSS),38374
Aditya Birla SL Nifty SDL Sep 2027 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,34.76,Debt : Medium Duration,46893
ITI Overnight Fund-Reg(G),2025-06-30T00:00:00.000Z,34.75,Debt : Overnight,44267
Mirae Asset Nifty50 Equal Weight ETF,2025-06-30T00:00:00.000Z,34.74,Equity : ETFs,49859
Nippon India Nifty 500 Quality 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,34.48,Equity : Index Funds,49834
Bank of India Midcap Tax Fund-Sr 2-Reg(G),2025-06-30T00:00:00.000Z,34.25,Equity : Tax Saving (ELSS),39958
Groww Gilt Fund-Reg(G),2025-06-30T00:00:00.000Z,33.85,Debt : Gilt,49836
Axis Multi Factor Passive FoF-Reg(G),2025-06-30T00:00:00.000Z,33.74,Equity : ETFs,46371
Zerodha Silver ETF,2025-06-30T00:00:00.000Z,33.61,Gold : ETFs,49713
Mirae Asset Nifty Metal ETF,2025-06-30T00:00:00.000Z,33.51,Equity : ETFs,49100
UTI Nifty SDL Plus AAA PSU Bond Apr 2028 75:25 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,33.5,Debt : Medium to Long Duration,47706
HDFC FMP-Sr 46-1876D-Mar 2022-Reg(G),2025-06-30T00:00:00.000Z,33.25,Debt : FTP/FMP,46540
Aditya Birla SL Nifty PSE ETF,2025-06-30T00:00:00.000Z,33.09,Equity : ETFs,48469
HDFC FMP-Sr 46-1162D-Mar 2022-Reg(G),2025-04-30T00:00:00.000Z,33.07,Debt : FTP/FMP,46474
HDFC Nifty 100 ETF,2025-06-30T00:00:00.000Z,32.87,Equity : ETFs,46003
JM Medium to Long Duration Fund-Reg(G),2025-06-30T00:00:00.000Z,32.45,Debt : Medium to Long Duration,1921
Mahindra Manulife Asia Pacific REITs FOF-Reg(G),2025-06-30T00:00:00.000Z,32.41,FoFs : Overseas,45381
Samco Arbitrage Fund-Reg(G),2025-06-30T00:00:00.000Z,32.1,Hybrid : Arbitrage,49350
Edelweiss BSE Internet Economy Index Fund-Reg(G),2025-06-30T00:00:00.000Z,31.81,Equity : Thematic,49778
Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),2025-06-30T00:00:00.000Z,31.75,Equity : Tax Saving (ELSS),36903
Groww Gold ETF FOF-Reg(G),2025-06-30T00:00:00.000Z,31.65,Gold : MFs,49187
Kotak Nifty India Tourism Index Fund-Reg(G),2025-06-30T00:00:00.000Z,31.57,Equity : Index Funds,49021
Motilal Oswal Developed Market Ex US ETFs FoF-Reg(G),2025-06-30T00:00:00.000Z,31.34,FoFs : Overseas,48142
Aditya Birla SL Nifty 200 Quality 30 ETF,2025-06-30T00:00:00.000Z,30.69,Equity : ETFs,46122
Motilal Oswal BSE Healthcare ETF,2025-06-30T00:00:00.000Z,30.46,Equity : ETFs,46222
Mirae Asset Nifty 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,30.3,Equity : Index Funds,48894
Quantum Nifty 50 ETF FoF-Reg(G),2025-06-30T00:00:00.000Z,29.98,FoFs : Domestic,46655
Nippon India Nifty Realty Index Fund-Reg(G),2025-06-30T00:00:00.000Z,29.79,Equity : Index Funds,48948
Groww Silver ETF,2025-06-30T00:00:00.000Z,29.52,FoFs : Domestic,49846
Franklin India Long Duration Fund-Reg(G),2025-06-30T00:00:00.000Z,29.5,Debt : Long Duration,48950
Navi Nifty 500 Multicap 50:25:25 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,29.49,Equity : Index Funds,48958
Kotak BSE Sensex ETF,2025-06-30T00:00:00.000Z,29.23,Equity : ETFs,5285
Bandhan Nifty 50 ETF,2025-06-30T00:00:00.000Z,29.05,Equity : ETFs,34198
Motilal Oswal Nifty MidSmall IT and Telecom Index Fund-Reg(G),2025-06-30T00:00:00.000Z,28.94,Equity : Index Funds,46865
Nippon India Nifty Auto Index Fund-Reg(G),2025-06-30T00:00:00.000Z,28.7,Equity : Sectoral - Auto,48949
Kotak Nifty Smallcap 250 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,28.59,Equity : Index Funds,49225
Mirae Asset Nifty India New Age Consumption ETF,2025-06-30T00:00:00.000Z,28.39,Equity : ETFs,49489
SBI FMP-34-3682D-Reg(G),2025-06-30T00:00:00.000Z,28.35,Debt : FTP/FMP,44969
SBI FMP-59-1618D-Reg(G),2025-06-30T00:00:00.000Z,28.33,Debt : FTP/FMP,46334
Edelweiss Nifty500 Multicap Momentum Quality 50 ETF,2025-06-30T00:00:00.000Z,27.82,Equity : ETFs,49220
SBI Nifty50 Equal Weight ETF,2025-06-30T00:00:00.000Z,27.71,Equity : ETFs,48514
Baroda BNP Paribas NIFTY SDL Dec 2028 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,27.55,Debt : Medium to Long Duration,47771
Sundaram Conservative Hybrid Fund(G),2025-06-30T00:00:00.000Z,27.22,Hybrid : Debt Oriented (Conservative),8512
UTI BSE Sensex Next 50 ETF,2025-06-30T00:00:00.000Z,27.12,Equity : ETFs,41461
Baroda BNP Paribas Banking and PSU Bond Fund-Reg(G),2025-06-30T00:00:00.000Z,26.97,Debt : Banking & PSU,44154
ICICI Pru Nifty 500 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,26.89,Equity : Index Funds,49114
Angel One Nifty Total Market ETF,2025-06-30T00:00:00.000Z,26.88,Equity : ETFs,49646
Bandhan Nifty IT Index Fund-Reg(G),2025-06-30T00:00:00.000Z,26.74,Equity : Index Funds,48140
Bandhan Nifty Midcap 150 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,26.71,Equity : Index Funds,48685
Shriram Nifty 1D Rate Liquid ETF,2025-06-30T00:00:00.000Z,26.7,Debt : ETFs,48953
DSP BSE Sensex Next 30 ETF,2025-06-30T00:00:00.000Z,26.44,Equity : ETFs,49536
Aditya Birla SL Retirement Fund-50-Reg(G),2025-06-30T00:00:00.000Z,26.28,Hybrid : Solution Oriented,42774
PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund-Reg(G),2025-06-30T00:00:00.000Z,26.26,Debt : Medium to Long Duration,47617
Aditya Birla SL FTP-TJ-1838D-Reg(G),2025-06-30T00:00:00.000Z,26.19,Debt : FTP/FMP,45628
Union FMP-Sr 13-Reg(G),2025-06-30T00:00:00.000Z,26.17,Debt : FTP/FMP,46632
Baroda BNP Paribas Nifty200 Momentum 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,26.06,Equity : Index Funds,49199
Bandhan Nifty 500 Momentum 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,25.84,Equity : Index Funds,49118
Aditya Birla SL FTP-UB-1224D-Reg(G),2025-06-30T00:00:00.000Z,25.47,Debt : FTP/FMP,47306
Nippon India Inv-Qrtly-II(G),2025-06-30T00:00:00.000Z,25.47,Debt : FTP/FMP,2611
UTI BSE Housing Index Fund-Reg(G),2025-06-30T00:00:00.000Z,25.35,Equity : Index Funds,47964
HDFC Nifty PSU Bank ETF,2025-06-30T00:00:00.000Z,25.15,Equity : ETFs,48522
Motilal Oswal Nifty MidSmall Healthcare Index Fund-Reg(G),2025-06-30T00:00:00.000Z,25.05,Equity : Index Funds,46866
ICICI Pru Nifty EV & New Age Automotive ETF,2025-06-30T00:00:00.000Z,24.91,Equity : ETFs,49189
SBI BSE Sensex Next 50 ETF,2025-06-30T00:00:00.000Z,24.83,Equity : ETFs,38734
UTI Nifty 5 yr Benchmark G-Sec ETF,2025-06-30T00:00:00.000Z,24.71,Debt : ETFs,48533
DSP Nifty Private Bank Index Fund-Reg(G),2025-06-30T00:00:00.000Z,24.39,Equity : Index Funds,49659
HDFC NIFTY Growth Sectors 15 ETF,2025-06-30T00:00:00.000Z,24.35,Equity : ETFs,46047
HDFC NIFTY100 Quality 30 ETF,2025-06-30T00:00:00.000Z,23.59,Equity : ETFs,46043
UTI Annual Interval Fund-I-(G),2025-06-30T00:00:00.000Z,23.54,Debt : FTP/FMP,3541
UTI Nifty 10 yr Benchmark G-Sec ETF,2025-06-30T00:00:00.000Z,23.34,Debt : ETFs,48534
Groww Overnight Fund-Reg(G),2025-06-30T00:00:00.000Z,23.2,Debt : Overnight,42042
Sundaram LT Tax Adv Fund-Sr IV-Reg(G),2025-06-30T00:00:00.000Z,23.09,Equity : Tax Saving (ELSS),39388
Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,23.0,Debt : Medium to Long Duration,47757
Kotak Nifty G-Sec July 2033 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,22.37,Debt : Long Duration,48255
SBI Nifty Consumption ETF,2025-06-30T00:00:00.000Z,21.71,Equity : ETFs,45613
Motilal Oswal BSE Financials ex Bank 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,21.65,Equity : Index Funds,46118
Mirae Asset Nifty LargeMidcap 250 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,21.55,Equity : Index Funds,48945
UTI Nifty India Manufacturing Index Fund-Reg(G),2025-06-30T00:00:00.000Z,21.2,Equity : Thematic,49584
LIC MF Equity Savings Fund(G),2025-06-30T00:00:00.000Z,20.52,Hybrid : Equity Oriented,12894
Bandhan Asset Alloc FoF-Aggr-Reg(G),2025-06-30T00:00:00.000Z,20.04,FoFs : Domestic,8457
Axis NIFTY Healthcare ETF,2025-06-30T00:00:00.000Z,19.88,Equity : ETFs,45520
Motilal Oswal BSE Quality ETF,2025-06-30T00:00:00.000Z,19.7,Equity : ETFs,46743
Bandhan Asset Alloc FoF-Mod-Reg(G),2025-06-30T00:00:00.000Z,19.48,FoFs : Domestic,8458
Bandhan BSE Healthcare Index Fund-Reg(G),2025-06-30T00:00:00.000Z,19.26,Equity : Index Funds,48745
Aditya Birla SL Multi-Index FoF-Reg(G),2025-06-30T00:00:00.000Z,19.22,FoFs : Domestic,46956
Navi BSE Sensex Index Fund-Reg(G),2025-06-30T00:00:00.000Z,19.2,Equity : Index Funds,48193
Mirae Asset BSE Sensex ETF,2025-06-30T00:00:00.000Z,19.14,Equity : ETFs,48259
Bandhan Nifty Next 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,19.1,Equity : Index Funds,49614
ICICI Pru Nifty EV & New Age Automotive ETF FOF-Reg(G),2025-06-30T00:00:00.000Z,18.99,FoFs : Domestic,49690
HSBC Asia Pacific (Ex Japan) DYF-Reg(G),2025-06-30T00:00:00.000Z,18.69,FoFs : Overseas,17816
Franklin India Feeder - Templeton European Opportunities Fund(G),2025-05-31T00:00:00.000Z,18.41,FoFs : Overseas,26629
ICICI Pru Nifty200 Quality 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,18.28,Equity : Index Funds,49749
Bandhan Nifty Bank Index Fund-Reg(G),2025-06-30T00:00:00.000Z,18.27,Equity : Index Funds,48898
Edelweiss BSE Capital Markets & Insurance ETF,2025-06-30T00:00:00.000Z,17.93,Equity : ETFs,49456
Kotak BSE Housing Index Fund-Reg(G),2025-06-30T00:00:00.000Z,17.92,Equity : Index Funds,48163
Aditya Birla SL Retirement Fund-50 Plus-Debt Plan-Reg(G),2025-06-30T00:00:00.000Z,17.7,Hybrid : Solution Oriented,42778
Groww Nifty 500 Momentum 50 ETF,2025-06-30T00:00:00.000Z,17.65,Equity : ETFs,49328
HDFC BSE 500 ETF,2025-06-30T00:00:00.000Z,17.31,Equity : ETFs,46875
Navi Nifty Smallcap250 Momentum Quality 100 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,17.26,Equity : Index Funds,49310
ICICI Pru Nifty 5 yr Benchmark G-SEC ETF,2025-06-30T00:00:00.000Z,16.33,Debt : Medium to Long Duration,46440
Aditya Birla SL Financial Planning FOF Conservative Plan(G),2025-06-30T00:00:00.000Z,16.04,FoFs : Domestic,8297
HDFC NIFTY100 Low Volatility 30 ETF,2025-06-30T00:00:00.000Z,15.95,Equity : ETFs,46044
LIC MF Childrens Fund-Reg(G),2025-06-30T00:00:00.000Z,15.85,Hybrid : Solution Oriented,2088
Motilal Oswal Nifty MidSmall India Consumption Index Fund-Reg(G),2025-06-30T00:00:00.000Z,15.76,Equity : Index Funds,47385
Groww Silver ETF FOF-Reg(G),2025-06-30T00:00:00.000Z,15.1,FoFs : Domestic,49845
360 ONE Gold ETF,2025-06-30T00:00:00.000Z,14.97,Gold : ETFs,49516
Mirae Asset BSE Select IPO ETF,2025-06-30T00:00:00.000Z,14.71,Equity : ETFs,49500
ICICI Pru CRISIL-IBX AAA Bond Financial Services Index - Dec 2026 Fund-Reg(G),2025-06-30T00:00:00.000Z,14.56,Debt : Short Duration,49464
Mirae Asset Nifty India New Age Consumption ETF FoF-Reg(G),2025-06-30T00:00:00.000Z,14.39,FoFs : Domestic,49481
Axis NIFTY India Consumption ETF,2025-06-30T00:00:00.000Z,14.0,Equity : ETFs,45820
Kotak Nifty Top 10 Equal Weight Index Fund-Reg(G),2025-06-30T00:00:00.000Z,13.83,Equity : Index Funds,49776
Axis CRISIL IBX SDL June 2034 Debt Index Fund-Reg(G),2025-06-30T00:00:00.000Z,13.72,Debt : Long Duration,48679
Bandhan Nifty 500 Value 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,13.51,Equity : Index Funds,48800
Sundaram LT Tax Adv Fund-Sr II-Reg(G),2025-06-30T00:00:00.000Z,13.44,Equity : Tax Saving (ELSS),30326
Kotak Nifty 50 Equal Weight Index Fund-Reg(G),2025-06-30T00:00:00.000Z,12.96,Equity : Index Funds,49426
Groww Nifty 200 ETF,2025-06-30T00:00:00.000Z,12.84,Equity : ETFs,49236
ICICI Pru Nifty200 Value 30 ETF,2025-06-30T00:00:00.000Z,12.51,Equity : ETFs,48946
Taurus Banking & Fin Serv Fund-Reg(G),2025-06-30T00:00:00.000Z,12.3,Equity : Sectoral - Financial Services,15063
Tata Nifty Pvt Bank ETF,2025-06-30T00:00:00.000Z,12.25,Equity : ETFs,43854
Bandhan Nifty 200 Quality 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,12.24,Equity : Index Funds,49390
Kotak Nifty 100 Equal Weight Index Fund-Reg(G),2025-06-30T00:00:00.000Z,11.94,Equity : Index Funds,49213
ICICI Pru Nifty Top 15 Equal Weight Index Fund-Reg(G),2025-06-30T00:00:00.000Z,11.85,Equity : Index Funds,49748
Mirae Asset BSE 200 Equal Weight ETF,2025-06-30T00:00:00.000Z,11.55,Equity : ETFs,49454
Aditya Birla SL CRISIL IBX Gilt June 2027 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,11.35,Debt : Gilt,48450
Nippon India Nifty 500 Low Volatility 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,11.09,Equity : Index Funds,49833
DSP BSE Sensex Next 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,10.91,Equity : Index Funds,49537
Kotak BSE Sensex Index Fund-Reg(G),2025-06-30T00:00:00.000Z,10.54,Equity : Index Funds,49580
DSP Nifty Healthcare ETF,2025-06-30T00:00:00.000Z,10.5,Equity : Sectoral - Pharma,48427
Axis Nifty500 Value 50 ETF,2025-06-30T00:00:00.000Z,10.36,Equity : ETFs,49181
UTI Nifty Midcap 150 ETF,2025-06-30T00:00:00.000Z,10.21,Equity : ETFs,48183
Bandhan Nifty Alpha Low Volatility 30 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,10.21,Equity : Index Funds,49119
Angel One Nifty 50 ETF,2025-06-30T00:00:00.000Z,9.89,Equity : ETFs,49843
SBI BSE 100 ETF,2025-06-30T00:00:00.000Z,9.86,Equity : ETFs,30042
Baroda BNP Paribas NIFTY Midcap 150 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,9.82,Equity : Index Funds,49282
Taurus Infrastructure Fund-Reg(G),2025-06-30T00:00:00.000Z,9.75,Equity : Sectoral - Infrastructure,3308
Bajaj Finserv Nifty Next 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,9.45,Hybrid : Multi Asset Allocation,49837
360 ONE Silver ETF,2025-06-30T00:00:00.000Z,8.81,Gold : ETFs,49515
DSP BSE Sensex ETF,2025-06-30T00:00:00.000Z,8.8,Equity : ETFs,48088
DSP Nifty Healthcare Index Fund-Reg(G),2025-06-30T00:00:00.000Z,8.31,Equity : Sectoral - Pharma,49905
Aditya Birla SL Inv Inc-QS I-Reg(G),2025-06-30T00:00:00.000Z,8.18,Debt : FTP/FMP,466
Bajaj Finserv Nifty 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,7.82,Equity : Index Funds,49847
Bandhan CRISIL-IBX 10:90 Gilt+SDL Index - Dec 2029 Fund-Reg(G),2025-06-30T00:00:00.000Z,7.43,Debt : Medium to Long Duration,49630
DSP Nifty IT Index Fund-Reg(G),2025-06-30T00:00:00.000Z,6.96,Equity : Index Funds,49906
ICICI Pru Nifty Top 15 Equal Weight ETF,2025-06-30T00:00:00.000Z,6.82,Equity : ETFs,49744
Kotak Nifty Midcap 150 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,6.73,Equity : Index Funds,49719
Nippon India BSE Sensex Next 30 ETF,2025-06-30T00:00:00.000Z,6.68,Equity : ETFs,49931
Groww Nifty 500 Momentum 50 ETF FOF-Reg(G),2025-06-30T00:00:00.000Z,6.62,FoFs : Domestic,49327
Kotak Nifty Commodities Index Fund-Reg(G),2025-06-30T00:00:00.000Z,6.3,Equity : Thematic,49317
Bandhan Asset Alloc FoF-Cons-Reg(G),2025-06-30T00:00:00.000Z,6.24,FoFs : Domestic,8459
Kotak NIFTY India Consumption ETF,2025-06-30T00:00:00.000Z,6.22,Equity : ETFs,45731
Groww Nifty 500 Low Volatility 50 ETF,2025-06-30T00:00:00.000Z,5.74,Equity : ETFs,49742
Taurus Nifty 50 Index Fund-Reg(G),2025-06-30T00:00:00.000Z,5.71,Equity : Index Funds,8151
Motilal Oswal Nifty 50 Equal Weight ETF,2025-06-30T00:00:00.000Z,5.66,Equity : ETFs,49858
UTI Nifty IT ETF,2025-06-30T00:00:00.000Z,5.5,Equity : ETFs,48249
Mirae Asset BSE Select IPO ETF FoF-Reg(G),2025-06-30T00:00:00.000Z,5.46,FoFs : Domestic,49499
Motilal Oswal Nifty Midcap150 Momentum 50 ETF,2025-06-30T00:00:00.000Z,5.38,Equity : ETFs,49970
Edelweiss Nifty Bank ETF,2025-06-30T00:00:00.000Z,4.84,Equity : ETFs,49134
Groww Nifty 200 ETF FOF-Reg(G),2025-06-30T00:00:00.000Z,4.53,Equity : ETFs,49642
Mirae Asset BSE 200 Equal Weight ETF FoF-Reg(G),2025-06-30T00:00:00.000Z,4.25,FoFs : Domestic,49699
Nippon India Inv-Mthly-II(G),2025-03-31T00:00:00.000Z,3.55,Debt : FTP/FMP,2607
Baroda BNP Paribas NIFTY Bank ETF,2025-06-30T00:00:00.000Z,3.37,Equity : ETFs,48464
Nippon India Inv-Annual-I(G),2025-06-30T00:00:00.000Z,3.03,Debt : FTP/FMP,2599
Nippon India Inv-Qrtly-III(G),2025-03-31T00:00:00.000Z,2.74,Debt : FTP/FMP,2613
Kotak Nifty Midcap 150 ETF,2025-06-30T00:00:00.000Z,2.51,Equity : ETFs,49318
Nippon India Inv-Mthly-I(G),2025-03-31T00:00:00.000Z,2.38,Debt : FTP/FMP,2605
Nippon India Inv-Qrtly-I(G),2025-03-31T00:00:00.000Z,2.33,Debt : FTP/FMP,2609
